rank,ap,ap50,ap75,aps,apm,apl,ar100,detections,method,iou_thr,score_thr,primary_count,weights,inputs,category_id
71,0.5717392858132027,0.7746373595580647,0.6677269075021374,0.22464438617610208,0.5476363790306359,0.7695968031892033,0.6762585034013606,9940,wbf,0.78,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
72,0.5717392858132027,0.7746373595580647,0.6677269075021374,0.22464438617610208,0.5476363790306359,0.7695968031892033,0.6762585034013606,9653,wbf,0.78,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
73,0.5716928074474256,0.7741407893842485,0.6695745653045766,0.22937573088166432,0.5482776752776064,0.7675383895801241,0.676734693877551,9836,wbf,0.7,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
74,0.5716928074474256,0.7741407893842485,0.6695745653045766,0.22937573088166432,0.5482776752776064,0.7675383895801241,0.676734693877551,9555,wbf,0.7,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
75,0.5716159222769381,0.7746236633670115,0.6676559683729835,0.22475971308507287,0.5471679894483318,0.76977205656241,0.6759863945578231,9947,wbf,0.8,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
76,0.5716159222769381,0.7746236633670115,0.6676559683729835,0.22475971308507287,0.5471679894483318,0.76977205656241,0.6759863945578231,9658,wbf,0.8,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
77,0.5714069023795025,0.7740479763966597,0.6694859654006551,0.22727525597456952,0.5481179964437659,0.7685270825549491,0.6765986394557822,9917,wbf,0.74,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
78,0.5714069023795025,0.7740479763966597,0.6694859654006551,0.22727525597456952,0.5481179964437659,0.7685270825549491,0.6765986394557822,9635,wbf,0.74,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
79,0.5713762711135801,0.7740269629054513,0.6688162384044002,0.22793323963535322,0.5479725787233154,0.7685693297934646,0.6765306122448979,9925,wbf,0.75,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
80,0.5713762711135801,0.7740269629054513,0.6688162384044002,0.22793323963535322,0.5479725787233154,0.7685693297934646,0.6765306122448979,9642,wbf,0.75,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
